iso,name,lon,lat,size_pop,pop_basis,source
USA,Dumont,-73.99681,40.94065,18001,minor,GeoNames
MEX,Chichen-Itza,-88.56667,20.66667,18000,minor,GeoNames
USA,Hanahan,-80.02203,32.91851,17997,minor,GeoNames
USA,Central Point,-122.91643,42.37596,17995,minor,GeoNames
CAN,Stony Plain,-114.00205,53.53343,17993,minor,GeoNames
MEX,Carlos A. Carrillo,-95.75444,18.37477,17989,minor,GeoNames
USA,Highland,-111.79447,40.42548,17989,minor,GeoNames
USA,Elizabeth City,-76.25105,36.2946,17988,minor,GeoNames
USA,Newburyport,-70.87728,42.81259,17982,minor,GeoNames
USA,Rockland,-70.91616,42.13066,17982,minor,GeoNames
USA,Westbrook,-70.37116,43.67703,17978,minor,GeoNames
USA,St. Marys,-81.54649,30.73051,17968,minor,GeoNames
MEX,Tres de Mayo,-99.20833,18.86861,17966,minor,GeoNames
USA,Cary,-88.23814,42.21197,17965,minor,GeoNames
USA,Lackawanna,-78.82337,42.82561,17965,minor,GeoNames
USA,Westerly,-71.82729,41.3776,17936,minor,GeoNames
MEX,Mapastepec,-92.90039,15.43358,17931,minor,GeoNames
USA,Maumelle,-92.40432,34.86676,17931,minor,GeoNames
USA,Leland,-78.04471,34.25628,17924,minor,GeoNames
CAN,Amos,-78.11624,48.56688,17918,minor,GeoNames
USA,Wisconsin Rapids,-89.81735,44.38358,17897,minor,GeoNames
USA,Lenoir,-81.53898,35.91402,17888,minor,GeoNames
USA,North Massapequa,-73.46207,40.70093,17886,minor,GeoNames
USA,Scarsdale,-73.78458,41.0051,17885,minor,GeoNames
USA,Nanuet,-74.01347,41.08871,17882,minor,GeoNames
USA,Gretna,-90.05396,29.91465,17880,minor,GeoNames
USA,Sheridan,-106.95618,44.79719,17873,minor,GeoNames
USA,North Amityville,-73.42512,40.6976,17862,minor,GeoNames
USA,Arcata,-124.08284,40.86652,17843,minor,GeoNames
USA,Hannibal,-91.35848,39.70838,17839,minor,GeoNames
USA,Wahiawa,-158.02464,21.50279,17821,minor,GeoNames
USA,Colonial Heights,-77.40726,37.26804,17820,minor,GeoNames
USA,Marion,-88.93313,37.73061,17803,minor,GeoNames
USA,Colonia,-74.30209,40.57455,17795,minor,GeoNames
USA,Logansport,-86.35667,40.75448,17793,minor,GeoNames
USA,Oswego,-76.5105,43.45535,17787,minor,GeoNames
MEX,Santa Maria Ajoloapan,-98.95908,19.7636,17784,minor,GeoNames
USA,Linda,-121.5508,39.12767,17773,minor,GeoNames
USA,Tinton Falls,-74.10042,40.30428,17772,minor,GeoNames
USA,Godfrey,-90.18678,38.9556,17759,minor,GeoNames
USA,Portsmouth,-71.25033,41.60232,17756,minor,GeoNames
USA,Willimantic,-72.20813,41.71065,17737,minor,GeoNames
MEX,Don Antonio,-98.93472,19.87444,17736,minor,GeoNames
USA,Calverton,-76.93581,39.05761,17724,minor,GeoNames
USA,Oxon Hill,-76.9897,38.80345,17722,minor,GeoNames
USA,Takoma Park,-77.00748,38.97789,17713,minor,GeoNames
USA,Wallingford,-72.82316,41.45704,17712,minor,GeoNames
USA,Sycamore,-88.68675,41.98892,17712,minor,GeoNames
USA,Cocoa,-80.742,28.38612,17711,minor,GeoNames
USA,Martinsburg,-77.96389,39.45621,17700,minor,GeoNames
USA,Marco Island,-81.71842,25.94121,17690,minor,GeoNames
USA,Tiffin,-83.17797,41.1145,17687,minor,GeoNames
USA,Albert Lea,-93.36827,43.64801,17674,minor,GeoNames
CAN,Esquimalt,-123.41174,48.43569,17655,minor,GeoNames
USA,South Hadley,-72.57453,42.25842,17652,minor,GeoNames
MEX,Ixtapan de la Sal,-99.67671,18.84369,17640,minor,GeoNames
USA,Ocean Springs,-88.82781,30.41131,17636,minor,GeoNames
USA,Hinsdale,-87.93701,41.80086,17628,minor,GeoNames
USA,Brightwood,-77.02748,38.96122,17624,minor,GeoNames
MEX,Santiago Momoxpan,-98.26694,19.07361,17622,minor,GeoNames
USA,New Castle,-85.37025,39.92894,17621,minor,GeoNames
USA,Winthrop,-70.98283,42.3751,17618,minor,GeoNames
USA,Lindenwold,-74.99767,39.82428,17613,minor,GeoNames
USA,Bay City,-95.9694,28.98276,17598,minor,GeoNames
USA,Hopkins,-93.46273,44.92496,17591,minor,GeoNames
USA,Allendale,-85.95365,42.97225,17579,minor,GeoNames
MEX,Compostela,-104.90064,21.23733,17573,minor,GeoNames
USA,Menasha,-88.4465,44.20221,17572,minor,GeoNames
USA,Palos Hills,-87.817,41.6967,17565,minor,GeoNames
USA,Prunedale,-121.66967,36.77579,17560,minor,GeoNames
USA,Culpeper,-77.99666,38.47318,17557,minor,GeoNames
USA,Stevenson Ranch,-118.57372,34.39048,17557,minor,GeoNames
USA,South Houston,-95.23549,29.66301,17544,minor,GeoNames
MEX,Heroica Ciudad de Tlaxiaco,-97.68032,17.26868,17543,minor,GeoNames
CAN,Miramichi,-65.50186,47.02895,17537,minor,GeoNames
USA,Kirksville,-92.58325,40.19475,17520,minor,GeoNames
USA,Tallmadge,-81.44178,41.10145,17512,minor,GeoNames
CAN,Niagara-on-the-Lake,-79.08527,43.25655,17511,minor,GeoNames
USA,North Babylon,-73.32179,40.71649,17509,minor,GeoNames
MEX,Axochiapan,-98.75358,18.50246,17508,minor,GeoNames
CAN,Lafleche,-73.46587,45.50008,17499,minor,GeoNames
USA,Mesquite,-114.06719,36.80553,17496,minor,GeoNames
MEX,Progreso de Alvaro Obregon,-99.18988,20.24929,17486,minor,GeoNames
USA,New Philadelphia,-81.44567,40.48979,17484,minor,GeoNames
CAN,Sylvan Lake,-114.08375,52.311,17477,minor,GeoNames
MEX,Ciudad de Huitzuco,-99.33376,18.30334,17475,minor,GeoNames
USA,Saint Matthews,-85.65579,38.25285,17472,minor,GeoNames
CAN,Saint-Lin-Laurentides,-73.76588,45.85008,17463,minor,GeoNames
USA,Maitland,-81.36312,28.62778,17463,minor,GeoNames
USA,North Aurora,-88.3273,41.80614,17456,minor,GeoNames
USA,Safety Harbor,-82.69316,27.99085,17454,minor,GeoNames
CAN,Valley East,-80.9973,46.64499,17451,minor,GeoNames
USA,North Canton,-81.40234,40.87589,17441,minor,GeoNames
USA,East Hemet,-116.93891,33.74002,17418,minor,GeoNames
USA,White Oak,-76.99303,39.03983,17403,minor,GeoNames
USA,Radford,-80.57645,37.13179,17403,minor,GeoNames
CAN,Deux-Montagnes,-73.90168,45.53455,17402,minor,GeoNames
MEX,Huilango,-99.25639,19.68056,17399,minor,GeoNames
USA,Tillmans Corner,-88.17084,30.59019,17398,minor,GeoNames
CAN,Les Coteaux,-74.23254,45.28338,17396,minor,GeoNames
CAN,Central Saanich,-123.41932,48.56634,17385,minor,GeoNames
USA,Wilton,-73.74429,43.18007,17361,minor,GeoNames
USA,Anoka,-93.38718,45.19774,17350,minor,GeoNames
USA,East Cleveland,-81.57901,41.53311,17344,minor,GeoNames
USA,Sudbury,-71.41617,42.38343,17343,minor,GeoNames
USA,Plainville,-72.85816,41.67454,17328,minor,GeoNames
USA,Ada,-96.67834,34.77453,17303,minor,GeoNames
USA,Middletown,-71.29144,41.54566,17303,minor,GeoNames
MEX,Tres Valles,-96.13569,18.23915,17299,minor,GeoNames
USA,Glassmanor,-76.99859,38.819,17295,minor,GeoNames
USA,South Orange,-74.26126,40.74899,17295,minor,GeoNames
USA,Idylwood,-77.21165,38.89511,17288,minor,GeoNames
USA,Seabrook,-76.849,38.974,17287,minor,GeoNames
USA,Durant,-96.37082,33.99399,17286,minor,GeoNames
USA,Killingly Center,-71.86924,41.83871,17282,minor,GeoNames
USA,Kings Park,-73.25734,40.88621,17282,minor,GeoNames
CAN,Saint-Augustin-de-Desmaures,-71.45131,46.74064,17281,minor,GeoNames
USA,Canby,-122.69259,45.2629,17271,minor,GeoNames
USA,Poplar Bluff,-90.39289,36.757,17266,minor,GeoNames
MEX,San Salvador El Seco,-97.64167,19.13325,17263,minor,GeoNames
MEX,Casa Blanca,-98.11889,19.04222,17262,minor,GeoNames
USA,Moraga,-122.12969,37.83493,17256,minor,GeoNames
USA,Massapequa Park,-73.45512,40.68038,17232,minor,GeoNames
USA,Kuna,-116.42012,43.49183,17226,minor,GeoNames
USA,Foley,-87.6836,30.40659,17218,minor,GeoNames
MEX,Palmarito Tochapan,-97.63833,18.90135,17213,minor,GeoNames
USA,Ruskin,-82.43315,27.72086,17208,minor,GeoNames
MEX,Jamay,-102.7094,20.29479,17204,minor,GeoNames
USA,Hermiston,-119.28946,45.84041,17201,minor,GeoNames
USA,Nederland,-93.9924,29.97438,17196,minor,GeoNames
CAN,Petawawa,-77.28007,45.89452,17187,minor,GeoNames
USA,Greenfield,-121.24381,36.3208,17184,minor,GeoNames
USA,Ashwaubenon,-88.0701,44.48221,17176,minor,GeoNames
USA,Live Oak,-121.98052,36.98356,17158,minor,GeoNames
USA,Bristol,-82.18847,36.59649,17141,minor,GeoNames
USA,Okolona,-85.68774,38.14118,17134,minor,GeoNames
USA,Bayside,-124.06367,40.84235,17132,minor,GeoNames
MEX,San Salvador Atenco,-98.91867,19.5517,17124,minor,GeoNames
USA,Wyckoff,-74.17292,41.00954,17124,minor,GeoNames
USA,Woodmere,-73.71263,40.63205,17121,minor,GeoNames
MEX,Ciudad Guadalupe Victoria,-115.1031,32.28885,17119,minor,GeoNames
USA,Huntington,-85.49748,40.8831,17095,minor,GeoNames
USA,Imperial,-115.56944,32.84755,17095,minor,GeoNames
USA,Wayne,-83.38632,42.28143,17081,minor,GeoNames
USA,White Settlement,-97.45835,32.75957,17077,minor,GeoNames
USA,Eloy,-111.55484,32.7559,17059,minor,GeoNames
USA,Beckley,-81.18816,37.77817,17056,minor,GeoNames
USA,Broad Ripple,-86.14165,39.86671,17041,minor,GeoNames
USA,El Segundo,-118.41647,33.91918,17037,minor,GeoNames
USA,Holden,-71.86341,42.35176,17016,minor,GeoNames
USA,Avenel,-74.28515,40.58038,17011,minor,GeoNames
USA,East Setauket,-73.10594,40.94149,17006,minor,GeoNames
USA,Goodlettsville,-86.71333,36.32311,16994,minor,GeoNames
USA,Fayetteville,-84.45493,33.44873,16990,minor,GeoNames
USA,Colchester,-73.14791,44.54394,16986,minor,GeoNames
USA,Altoona,-93.46466,41.64416,16984,minor,GeoNames
USA,Terrell,-96.27526,32.73596,16981,minor,GeoNames
MEX,Palau,-101.42349,27.89243,16970,minor,GeoNames
USA,Artesia,-118.08312,33.86585,16961,minor,GeoNames
USA,South Ogden,-111.97133,41.19189,16955,minor,GeoNames
MEX,Tezoyuca,-98.91084,19.59283,16933,minor,GeoNames
USA,La Vista,-96.03113,41.18389,16921,minor,GeoNames
CAN,Glace Bay,-59.95698,46.19695,16915,minor,GeoNames
USA,Hanover,-70.81199,42.11316,16906,minor,GeoNames
USA,Tanque Verde,-110.73731,32.25174,16901,minor,GeoNames
USA,Glenvar Heights,-80.32561,25.7076,16898,minor,GeoNames
USA,Pendleton,-118.7886,45.67207,16881,minor,GeoNames
USA,Centerville,-111.87216,40.918,16877,minor,GeoNames
CAN,Colwood,-123.48591,48.43293,16859,minor,GeoNames
USA,Sayville,-73.08206,40.73593,16853,minor,GeoNames
USA,Clarksdale,-90.57093,34.20011,16847,minor,GeoNames
MEX,La Magdalena Tlaltelulco,-98.19609,19.28287,16834,minor,GeoNames
USA,Fairview Heights,-89.99038,38.58894,16827,minor,GeoNames
USA,Norwalk,-82.61573,41.24255,16827,minor,GeoNames
USA,San Carlos Park,-81.80147,26.4673,16824,minor,GeoNames
MEX,Salinas de Hidalgo,-101.71417,22.62795,16821,minor,GeoNames
MEX,Yecapixtla,-98.865,18.88333,16811,minor,GeoNames
USA,Concord,-71.34895,42.46037,16810,minor,GeoNames
USA,Springfield,-86.885,36.50921,16808,minor,GeoNames
USA,New Milford,-74.01903,40.9351,16801,minor,GeoNames
USA,North Attleborough Center,-71.32474,41.97263,16796,minor,GeoNames
USA,Country Club Hills,-87.72033,41.56809,16795,minor,GeoNames
USA,Lemont,-88.00173,41.67364,16788,minor,GeoNames
USA,Sartell,-94.20694,45.62163,16788,minor,GeoNames
USA,Dyersburg,-89.38563,36.03452,16781,minor,GeoNames
USA,Defiance,-84.35578,41.28449,16776,minor,GeoNames
USA,Beltsville,-76.90747,39.03483,16772,minor,GeoNames
CAN,Sainte-Catherine,-73.58248,45.40008,16762,minor,GeoNames
USA,Centralia,-122.9543,46.71621,16753,minor,GeoNames
MEX,Zaragoza,-97.55506,19.77097,16752,minor,GeoNames
USA,Chalmette,-89.96537,29.94296,16751,minor,GeoNames
MEX,La Providencia Siglo XXI,-98.71722,20.06417,16747,minor,GeoNames
USA,Shorewood,-88.20173,41.52003,16747,minor,GeoNames
USA,Ferndale,-76.64024,39.18316,16746,minor,GeoNames
USA,Mount Vernon,-82.48572,40.3934,16742,minor,GeoNames
CAN,Greenfield Park,-73.46223,45.48649,16733,minor,GeoNames
USA,Westchester,-87.882,41.85059,16729,minor,GeoNames
USA,Bluffton,-80.86039,32.23715,16728,minor,GeoNames
USA,Tifton,-83.5085,31.45046,16725,minor,GeoNames
USA,Auburn,-71.83563,42.19454,16724,minor,GeoNames
USA,Nipomo,-120.476,35.04275,16714,minor,GeoNames
USA,Laurel,-77.50887,37.64292,16713,minor,GeoNames
MEX,San Felipe,-114.84173,31.02526,16702,minor,GeoNames
USA,Taylor,-97.40944,30.57076,16702,minor,GeoNames
MEX,Ozumba de Alzate,-98.79516,19.03689,16700,minor,GeoNames
USA,North Decatur,-84.30603,33.79038,16698,minor,GeoNames
USA,Morganton,-81.68482,35.74541,16692,minor,GeoNames
MEX,Santa Rosa Treinta,-99.18357,18.70025,16691,minor,GeoNames
USA,Danville,-84.77217,37.64563,16690,minor,GeoNames
CAN,Buckingham,-75.4208,45.58563,16685,minor,GeoNames
MEX,Los Reyes de Juarez,-97.80379,18.94918,16683,minor,GeoNames
USA,Denville,-74.47738,40.89232,16669,minor,GeoNames
USA,Barrington,-71.30866,41.74066,16669,minor,GeoNames
USA,Washington,-89.40731,40.70365,16664,minor,GeoNames
USA,Phoenixville,-75.51491,40.13038,16658,minor,GeoNames
USA,Mercedes,-97.91361,26.1498,16657,minor,GeoNames
USA,Center Point,-86.6836,33.64566,16655,minor,GeoNames
USA,Lemay,-90.27928,38.53339,16645,minor,GeoNames
USA,Wolcott,-72.98677,41.60232,16639,minor,GeoNames
MEX,Suchiapa,-93.09894,16.62473,16637,minor,GeoNames
USA,Norcross,-84.21353,33.94121,16634,minor,GeoNames
USA,Troutdale,-122.38731,45.53929,16631,minor,GeoNames
USA,Oak Grove,-122.64009,45.41679,16629,minor,GeoNames
MEX,Anahuac,-100.13337,27.24123,16628,minor,GeoNames
USA,North Valley Stream,-73.7018,40.6851,16628,minor,GeoNames
MEX,Yajalon,-92.33392,17.17291,16622,minor,GeoNames
USA,Easton,-76.07633,38.77428,16617,minor,GeoNames
USA,Easthampton,-72.66898,42.26676,16611,minor,GeoNames
USA,Bothell West,-122.24064,47.80527,16607,minor,GeoNames
CAN,Swift Current,-107.80135,50.28337,16604,minor,GeoNames
USA,Tahlequah,-94.96996,35.91537,16598,minor,GeoNames
USA,Hazel Park,-83.10409,42.46254,16597,minor,GeoNames
MEX,Ario de Rosales,-101.70904,19.2083,16595,minor,GeoNames
USA,Douglas,-109.54534,31.34455,16592,minor,GeoNames
USA,Opelousas,-92.08151,30.53353,16591,minor,GeoNames
USA,Grafton,-71.68562,42.20704,16583,minor,GeoNames
USA,Sandalfoot Cove,-80.1869,26.33863,16582,minor,GeoNames
CAN,Edmundston,-68.32512,47.3737,16580,minor,GeoNames
USA,Brenham,-96.39774,30.16688,16579,minor,GeoNames
MEX,Cacahoatan,-92.16417,14.99199,16572,minor,GeoNames
USA,Opa-locka,-80.25033,25.90232,16565,minor,GeoNames
USA,Beaver Dam,-88.83733,43.45777,16564,minor,GeoNames
USA,Coalinga,-120.36015,36.13968,16564,minor,GeoNames
MEX,Nochistlan de Mejia,-102.84754,21.36355,16562,minor,GeoNames
USA,Seymour,-73.07594,41.39676,16562,minor,GeoNames
USA,Jenison,-85.79198,42.90725,16538,minor,GeoNames
USA,Cohoes,-73.70012,42.77424,16538,minor,GeoNames
USA,Swansea,-71.18977,41.74816,16525,minor,GeoNames
MEX,Hidalgo,-100.45221,25.9724,16524,minor,GeoNames
USA,Donna,-98.05195,26.17035,16523,minor,GeoNames
USA,Vienna,-77.26526,38.90122,16522,minor,GeoNames
USA,Pinewood,-80.21699,25.86898,16520,minor,GeoNames
CAN,L'Ancienne-Lorette,-71.35191,46.79392,16516,minor,GeoNames
USA,Lansdale,-75.28379,40.2415,16512,minor,GeoNames
MEX,San Francisco Tlalcilalcalpan,-99.76771,19.29474,16509,minor,GeoNames
MEX,Guadalupe Victoria,-104.12336,24.44676,16506,minor,GeoNames
USA,Sevierville,-83.56184,35.86815,16490,minor,GeoNames
USA,Chickasha,-97.93643,35.05257,16488,minor,GeoNames
USA,Kingsland,-81.68983,30.79996,16487,minor,GeoNames
USA,Uvalde,-99.78617,29.20968,16476,minor,GeoNames
USA,Hillcrest Heights,-76.95942,38.83289,16469,minor,GeoNames
USA,Stuart,-80.25283,27.19755,16462,minor,GeoNames
USA,Fairhaven,-70.90365,41.6376,16453,minor,GeoNames
USA,Avon,-86.39972,39.76282,16451,minor,GeoNames
USA,Zachary,-91.1565,30.64852,16448,minor,GeoNames
USA,Red Wing,-92.5338,44.56247,16445,minor,GeoNames
MEX,San Antonio Acahualco,-99.77169,19.274,16442,minor,GeoNames
USA,Sikeston,-89.58786,36.87672,16436,minor,GeoNames
USA,Bethpage,-73.48207,40.74427,16429,minor,GeoNames
USA,Concord,-90.35734,38.5245,16421,minor,GeoNames
USA,Flowing Wells,-111.00982,32.29396,16419,minor,GeoNames
USA,'Ewa Beach,-158.00722,21.31556,16415,minor,GeoNames
USA,Bridgeview,-87.80422,41.75003,16407,minor,GeoNames
USA,Fairview Park,-81.8643,41.44144,16407,minor,GeoNames
USA,Laguna Woods,-117.72533,33.6103,16406,minor,GeoNames
USA,Mount Clemens,-82.87798,42.59726,16400,minor,GeoNames
USA,Canon City,-105.24245,38.44098,16400,minor,GeoNames
USA,Saint Michael,-93.66496,45.20996,16399,minor,GeoNames
USA,South River,-74.38598,40.44649,16399,minor,GeoNames
USA,Fort Thomas,-84.44716,39.07506,16398,minor,GeoNames
MEX,Tlaltenango de Sanchez Roman,-103.30436,21.78129,16396,minor,GeoNames
USA,Sunset,-80.35228,25.70594,16389,minor,GeoNames
USA,Prospect Heights,-87.93757,42.0953,16386,minor,GeoNames
USA,Griffith,-87.42365,41.52837,16378,minor,GeoNames
USA,Estelle,-90.10674,29.84576,16377,minor,GeoNames
USA,Schofield Barracks,-158.06515,21.49837,16370,minor,GeoNames
USA,Bon Air,-77.55777,37.52487,16366,minor,GeoNames
USA,Oconomowoc,-88.49927,43.11167,16360,minor,GeoNames
USA,Hough,-81.63652,41.512,16359,minor,GeoNames
USA,Vero Beach,-80.39727,27.63864,16358,minor,GeoNames
CAN,Yorkton,-102.46766,51.2167,16343,minor,GeoNames
USA,Sunnyside,-120.00865,46.32374,16325,minor,GeoNames
USA,Lebanon,-122.90703,44.53651,16324,minor,GeoNames
USA,Bayshore Gardens,-82.59038,27.42532,16323,minor,GeoNames
MEX,Tamuin,-98.77972,22.00554,16318,minor,GeoNames
USA,Streetsboro,-81.34594,41.23922,16312,minor,GeoNames
CAN,Lutes Mountain,-64.90504,46.13544,16311,minor,GeoNames
USA,Calhoun,-84.95105,34.50259,16309,minor,GeoNames
USA,Morton,-89.45926,40.61282,16306,minor,GeoNames
USA,Menomonie,-91.91934,44.87552,16305,minor,GeoNames
USA,Truckee,-120.18325,39.32796,16299,minor,GeoNames
USA,Fremont,-83.12186,41.35033,16297,minor,GeoNames
MEX,Lazaro Cardenas,-115.93137,30.52663,16294,minor,GeoNames
USA,Buckhall,-77.4311,38.73178,16293,minor,GeoNames
USA,Gainesville,-97.13335,33.62594,16292,minor,GeoNames
USA,Aberdeen,-123.81572,46.97537,16276,minor,GeoNames
USA,Hopatcong Hills,-74.67072,40.94399,16267,minor,GeoNames
USA,Waterville,-69.63171,44.55201,16261,minor,GeoNames
USA,Oroville,-121.55776,39.51394,16260,minor,GeoNames
USA,Roosevelt,-73.58902,40.67871,16258,minor,GeoNames
MEX,Ampliacion San Mateo,-99.14722,19.61639,16250,minor,GeoNames
MEX,Teopisca,-92.47288,16.54144,16240,minor,GeoNames
MEX,Teolocholco,-98.19083,19.24333,16240,minor,GeoNames
USA,Laconia,-71.47035,43.52785,16227,minor,GeoNames
USA,Bellmore,-73.52707,40.66871,16218,minor,GeoNames
MEX,Magdalena,-103.9769,20.90686,16214,minor,GeoNames
CAN,Sainte-Catherine,-72.56632,46.31836,16211,minor,GeoNames
USA,Hibbing,-92.93769,47.42715,16204,minor,GeoNames
USA,Sudley,-77.49749,38.79289,16203,minor,GeoNames
USA,Dublin,-82.90375,32.54044,16197,minor,GeoNames
MEX,Izamal,-89.01887,20.93315,16195,minor,GeoNames
USA,Kuliouou - Kalani Iki,-157.745,21.29713,16195,minor,GeoNames
USA,Coos Bay,-124.21789,43.3665,16182,minor,GeoNames
MEX,Medina,-101.6225,21.14972,16166,minor,GeoNames
USA,Hope Mills,-78.94531,34.97044,16163,minor,GeoNames
MEX,Bucerias,-105.3362,20.75821,16161,minor,GeoNames
USA,Katy,-95.8244,29.78579,16158,minor,GeoNames
USA,Brunswick,-81.49147,31.15013,16157,minor,GeoNames
USA,Clarksburg,-80.34453,39.28065,16152,minor,GeoNames
USA,Highland Village,-97.04668,33.09179,16149,minor,GeoNames
USA,Ocean Acres,-74.28098,39.74345,16142,minor,GeoNames
USA,Wolf Trap,-77.28609,38.93983,16131,minor,GeoNames
USA,Madison,-74.4171,40.75982,16126,minor,GeoNames
MEX,Santa Ana Xalmimilulco,-98.38207,19.21287,16125,minor,GeoNames
MEX,San Francisco de los Romo,-102.27216,22.07209,16124,minor,GeoNames
USA,Portland,-97.32388,27.87725,16116,minor,GeoNames
USA,Midway,-87.00553,30.40648,16115,minor,GeoNames
USA,Sulphur Springs,-95.60107,33.13845,16098,minor,GeoNames
USA,Maryland City,-76.81775,39.09205,16093,minor,GeoNames
MEX,Tepatlaxco de Hidalgo,-97.97338,19.08067,16085,minor,GeoNames
USA,Siloam Springs,-94.5405,36.18814,16081,minor,GeoNames
MEX,Santiago Tulantepec,-98.35563,20.03618,16078,minor,GeoNames
MEX,Fraccionamiento Ciudad Olmeca,-94.5525,18.15056,16074,minor,GeoNames
USA,Ham Lake,-93.24995,45.25024,16062,minor,GeoNames
USA,Frankfort,-86.51084,40.27948,16060,minor,GeoNames
USA,Mount Pleasant,-94.96827,33.15679,16051,minor,GeoNames
USA,Dyer,-87.52171,41.4942,16051,minor,GeoNames
USA,Rye,-73.68374,40.98065,16046,minor,GeoNames
USA,Fort Hunt,-77.05803,38.73289,16045,minor,GeoNames
USA,Americus,-84.23269,32.07239,16028,minor,GeoNames
USA,Hermitage,-80.44868,41.23339,16028,minor,GeoNames
USA,Buffalo,-93.87469,45.17191,16026,minor,GeoNames
USA,Crawfordsville,-86.87445,40.04115,16024,minor,GeoNames
MEX,Juchitepec,-98.8788,19.10059,16021,minor,GeoNames
USA,Lake Mary,-81.31784,28.75888,16021,minor,GeoNames
CAN,Bracebridge,-79.31633,45.03341,16010,minor,GeoNames
USA,Republic,-93.48019,37.12005,16005,minor,GeoNames
USA,Albemarle,-80.20006,35.35014,16003,minor,GeoNames
MEX,El Rosario,-105.85419,22.99032,16001,minor,GeoNames
USA,Cherry Hill,-77.26693,38.56984,16000,minor,GeoNames
MEX,San Rafael Tlanalapan,-98.46806,19.29167,15998,minor,GeoNames
USA,Country Walk,-80.43228,25.63399,15997,minor,GeoNames
USA,Riverdale,-84.41326,33.57261,15989,minor,GeoNames
USA,Abington,-70.94532,42.10482,15985,minor,GeoNames
MEX,Vicente Guerrero,-103.98247,23.73267,15982,minor,GeoNames
USA,Floral Park,-73.70485,40.72371,15969,minor,GeoNames
USA,Prosper,-96.80111,33.23623,15967,minor,GeoNames
USA,Walnut Park,-118.22507,33.96807,15966,minor,GeoNames
USA,Pecan Grove,-95.73162,29.62607,15963,minor,GeoNames
USA,Overland,-90.36234,38.70116,15959,minor,GeoNames
USA,Grandville,-85.76309,42.90975,15953,minor,GeoNames
CAN,Candiac,-73.51587,45.38338,15947,minor,GeoNames
USA,Four Corners,-122.98371,44.9279,15947,minor,GeoNames
USA,Sunland Park,-106.57999,31.7965,15940,minor,GeoNames
USA,North Liberty,-91.59795,41.74918,15931,minor,GeoNames
USA,Burlington,-84.72411,39.02756,15926,minor,GeoNames
MEX,Ciudad de Armeria,-103.96417,18.9378,15923,minor,GeoNames
USA,Parole,-76.545,38.981,15922,minor,GeoNames
USA,Vincent,-118.11646,34.50055,15922,minor,GeoNames
USA,Vincent,-117.92383,34.09836,15922,minor,GeoNames
USA,Southchase,-81.3834,28.39306,15921,minor,GeoNames
USA,Ukiah,-123.20778,39.15017,15917,minor,GeoNames
MEX,Tecamac de Felipe Villanueva,-98.96833,19.71306,15911,minor,GeoNames
USA,La Marque,-94.97131,29.36857,15908,minor,GeoNames
CAN,L'Assomption,-73.4294,45.82318,15906,minor,GeoNames
USA,North Arlington,-74.1332,40.78843,15904,minor,GeoNames
USA,La Palma,-118.04673,33.8464,15904,minor,GeoNames
USA,Seagoville,-96.53832,32.63958,15894,minor,GeoNames
CAN,Greater Napanee,-76.94944,44.25012,15892,minor,GeoNames
USA,Lebanon,-86.46917,40.04837,15892,minor,GeoNames
USA,Clayton,-90.32373,38.64255,15884,minor,GeoNames
USA,Pearl River,-74.02181,41.05899,15876,minor,GeoNames
MEX,Zinapecuaro de Figueroa,-100.82731,19.86005,15875,minor,GeoNames
USA,Conyers,-84.01769,33.66761,15875,minor,GeoNames
USA,Myrtle Grove,-87.30747,30.42103,15870,minor,GeoNames
USA,Narragansett,-71.4495,41.4501,15868,minor,GeoNames
USA,Kaukauna,-88.27205,44.27804,15854,minor,GeoNames
MEX,Santiago Tlacotepec,-99.67083,19.22708,15853,minor,GeoNames
USA,Port Washington,-73.69819,40.82566,15846,minor,GeoNames
USA,New Port Richey,-82.71927,28.24418,15842,minor,GeoNames
USA,Aurora,-81.34539,41.31755,15838,minor,GeoNames
CAN,Steinbach,-96.68451,49.52579,15829,minor,GeoNames
USA,Rutland,-72.97261,43.61062,15824,minor,GeoNames
USA,Asbury Park,-74.01208,40.22039,15818,minor,GeoNames
CAN,Lake Country,-119.39672,50.0088,15817,minor,GeoNames
USA,Lutherville-Timonium,-76.61099,39.43997,15814,minor,GeoNames
USA,Ashland,-71.4634,42.26121,15802,minor,GeoNames
USA,Hybla Valley,-77.08303,38.74761,15801,minor,GeoNames
USA,Longmeadow,-72.58287,42.0501,15784,minor,GeoNames
USA,Elkton,-75.83327,39.60678,15782,minor,GeoNames
USA,Grosse Pointe Woods,-82.90686,42.44365,15762,minor,GeoNames
USA,Alton,-98.31335,26.28729,15760,minor,GeoNames
USA,Pinehurst,-79.46948,35.19543,15752,minor,GeoNames
USA,Groves,-93.91712,29.94827,15750,minor,GeoNames
USA,Orient Heights,-71.00366,42.3876,15741,minor,GeoNames
USA,Wilkinsburg,-79.88199,40.44174,15731,minor,GeoNames
USA,Manassas Park,-77.46971,38.784,15726,minor,GeoNames
USA,Willow Grove,-75.11573,40.144,15726,minor,GeoNames
USA,Gatesville,-97.74391,31.43516,15724,minor,GeoNames
USA,Avon Center,-82.01959,41.45976,15724,minor,GeoNames
USA,La Grange,-87.86923,41.80503,15723,minor,GeoNames
CAN,Mont-Saint-Hilaire,-73.1868,45.56515,15720,minor,GeoNames
USA,Great Bend,-98.76481,38.36446,15717,minor,GeoNames
